=== KẾT QUẢ ĐÁNH GIÁ HỆ THỐNG ===
Tổng số ảnh đánh giá: 1483
Top-1 Accuracy : 0.7087
Top-5 Accuracy : 0.7539
Macro Precision: 0.9317
Macro Recall   : 0.7089
Tổng thời gian : 159.6s
TB mỗi query   : 107.6ms

=== CHI TIẾT ===
File: 10__M_Left_index_finger_CR.BMP | True ID: 10 | Top 1: 10 | Top 5: [10, 287, 187, 297, 148] | Top-1 Đúng: True | Top-5 Đúng: True
File: 50__M_Left_ring_finger_Zcut.BMP | True ID: 50 | Top 1: 50 | Top 5: [50, 131, 87, 210, 152] | Top-1 Đúng: True | Top-5 Đúng: True
File: 50__M_Left_thumb_finger_CR.BMP | True ID: 50 | Top 1: 50 | Top 5: [50, 26, 128, 168, 151] | Top-1 Đúng: True | Top-5 Đúng: True
File: 50__M_Left_thumb_finger_Obl.BMP | True ID: 50 | Top 1: 50 | Top 5: [50, 26, 170, 15, 151] | Top-1 Đúng: True | Top-5 Đúng: True
File: 50__M_Left_thumb_finger_Zcut.BMP | True ID: 50 | Top 1: 50 | Top 5: [50, 26, 128, 168, 151] | Top-1 Đúng: True | Top-5 Đúng: True
File: 50__M_Right_index_finger_CR.BMP | True ID: 50 | Top 1: 50 | Top 5: [50, 95, 218, 241, 263] | Top-1 Đúng: True | Top-5 Đúng: True
File: 50__M_Right_index_finger_Obl.BMP | True ID: 50 | Top 1: 241 | Top 5: [241, 50, 263, 211, 95] | Top-1 Đúng: False | Top-5 Đúng: True
File: 50__M_Right_index_finger_Zcut.BMP | True ID: 50 | Top 1: 50 | Top 5: [50, 95, 218, 205, 98] | Top-1 Đúng: True | Top-5 Đúng: True
File: 50__M_Right_little_finger_CR.BMP | True ID: 50 | Top 1: 164 | Top 5: [164, 284, 278, 122, 100] | Top-1 Đúng: False | Top-5 Đúng: False
File: 50__M_Right_little_finger_Obl.BMP | True ID: 50 | Top 1: 50 | Top 5: [50, 138, 14, 210, 114] | Top-1 Đúng: True | Top-5 Đúng: True
File: 50__M_Right_little_finger_Zcut.BMP | True ID: 50 | Top 1: 50 | Top 5: [50, 210, 14, 209, 114] | Top-1 Đúng: True | Top-5 Đúng: True
File: 50__M_Right_middle_finger_Obl.BMP | True ID: 50 | Top 1: 50 | Top 5: [50, 261, 132, 29, 100] | Top-1 Đúng: True | Top-5 Đúng: True
File: 50__M_Right_middle_finger_Zcut.BMP | True ID: 50 | Top 1: 50 | Top 5: [50, 29, 295, 25, 261] | Top-1 Đúng: True | Top-5 Đúng: True
File: 50__M_Right_ring_finger_CR.BMP | True ID: 50 | Top 1: 278 | Top 5: [278, 179, 179, 160, 187] | Top-1 Đúng: False | Top-5 Đúng: False
File: 50__M_Right_ring_finger_Obl.BMP | True ID: 50 | Top 1: 123 | Top 5: [123, 292, 163, 292, 80] | Top-1 Đúng: False | Top-5 Đúng: False
File: 50__M_Right_ring_finger_Zcut.BMP | True ID: 50 | Top 1: 142 | Top 5: [142, 18, 147, 265, 175] | Top-1 Đúng: False | Top-5 Đúng: False
File: 50__M_Right_thumb_finger_CR.BMP | True ID: 50 | Top 1: 50 | Top 5: [50, 271, 296, 73, 191] | Top-1 Đúng: True | Top-5 Đúng: True
File: 50__M_Right_thumb_finger_Obl.BMP | True ID: 50 | Top 1: 50 | Top 5: [50, 271, 296, 73, 191] | Top-1 Đúng: True | Top-5 Đúng: True
File: 50__M_Right_thumb_finger_Zcut.BMP | True ID: 50 | Top 1: 50 | Top 5: [50, 271, 296, 191, 73] | Top-1 Đúng: True | Top-5 Đúng: True
File: 5__M_Left_index_finger_CR.BMP | True ID: 5 | Top 1: 109 | Top 5: [109, 279, 292, 78, 38] | Top-1 Đúng: False | Top-5 Đúng: False
File: 5__M_Left_index_finger_Obl.BMP | True ID: 5 | Top 1: 285 | Top 5: [285, 5, 285, 181, 81] | Top-1 Đúng: False | Top-5 Đúng: True
File: 5__M_Left_index_finger_Zcut.BMP | True ID: 5 | Top 1: 109 | Top 5: [109, 184, 5, 205, 181] | Top-1 Đúng: False | Top-5 Đúng: True
File: 5__M_Left_little_finger_CR.BMP | True ID: 5 | Top 1: 5 | Top 5: [5, 233, 173, 93, 47] | Top-1 Đúng: True | Top-5 Đúng: True
File: 5__M_Left_little_finger_Obl.BMP | True ID: 5 | Top 1: 5 | Top 5: [5, 233, 93, 173, 251] | Top-1 Đúng: True | Top-5 Đúng: True
File: 5__M_Left_little_finger_Zcut.BMP | True ID: 5 | Top 1: 5 | Top 5: [5, 233, 93, 173, 251] | Top-1 Đúng: True | Top-5 Đúng: True
File: 5__M_Left_middle_finger_CR.BMP | True ID: 5 | Top 1: 5 | Top 5: [5, 24, 189, 36, 152] | Top-1 Đúng: True | Top-5 Đúng: True
File: 5__M_Left_middle_finger_Obl.BMP | True ID: 5 | Top 1: 5 | Top 5: [5, 24, 189, 36, 3] | Top-1 Đúng: True | Top-5 Đúng: True
File: 5__M_Left_middle_finger_Zcut.BMP | True ID: 5 | Top 1: 5 | Top 5: [5, 24, 152, 189, 36] | Top-1 Đúng: True | Top-5 Đúng: True
File: 5__M_Left_ring_finger_CR.BMP | True ID: 5 | Top 1: 5 | Top 5: [5, 5, 24, 232, 236] | Top-1 Đúng: True | Top-5 Đúng: True
File: 5__M_Left_ring_finger_Obl.BMP | True ID: 5 | Top 1: 5 | Top 5: [5, 32, 21, 36, 152] | Top-1 Đúng: True | Top-5 Đúng: True
File: 5__M_Left_ring_finger_Zcut.BMP | True ID: 5 | Top 1: 5 | Top 5: [5, 232, 5, 24, 236] | Top-1 Đúng: True | Top-5 Đúng: True
File: 5__M_Left_thumb_finger_CR.BMP | True ID: 5 | Top 1: 225 | Top 5: [225, 121, 105, 5, 241] | Top-1 Đúng: False | Top-5 Đúng: True
File: 5__M_Left_thumb_finger_Obl.BMP | True ID: 5 | Top 1: 5 | Top 5: [5, 103, 5, 194, 278] | Top-1 Đúng: True | Top-5 Đúng: True
File: 5__M_Left_thumb_finger_Zcut.BMP | True ID: 5 | Top 1: 5 | Top 5: [5, 194, 103, 194, 234] | Top-1 Đúng: True | Top-5 Đúng: True
File: 5__M_Right_index_finger_CR.BMP | True ID: 5 | Top 1: 5 | Top 5: [5, 239, 68, 220, 67] | Top-1 Đúng: True | Top-5 Đúng: True
File: 5__M_Right_index_finger_Obl.BMP | True ID: 5 | Top 1: 5 | Top 5: [5, 239, 220, 67, 68] | Top-1 Đúng: True | Top-5 Đúng: True
File: 5__M_Right_index_finger_Zcut.BMP | True ID: 5 | Top 1: 5 | Top 5: [5, 239, 68, 67, 220] | Top-1 Đúng: True | Top-5 Đúng: True
File: 5__M_Right_little_finger_CR.BMP | True ID: 5 | Top 1: 5 | Top 5: [5, 124, 126, 86, 54] | Top-1 Đúng: True | Top-5 Đúng: True
File: 5__M_Right_little_finger_Obl.BMP | True ID: 5 | Top 1: 75 | Top 5: [75, 41, 164, 258, 47] | Top-1 Đúng: False | Top-5 Đúng: False
File: 5__M_Right_little_finger_Zcut.BMP | True ID: 5 | Top 1: 5 | Top 5: [5, 126, 175, 143, 209] | Top-1 Đúng: True | Top-5 Đúng: True
File: 5__M_Right_middle_finger_CR.BMP | True ID: 5 | Top 1: 5 | Top 5: [5, 265, 20, 95, 80] | Top-1 Đúng: True | Top-5 Đúng: True
File: 5__M_Right_middle_finger_Obl.BMP | True ID: 5 | Top 1: 5 | Top 5: [5, 265, 20, 259, 95] | Top-1 Đúng: True | Top-5 Đúng: True
File: 5__M_Right_middle_finger_Zcut.BMP | True ID: 5 | Top 1: 5 | Top 5: [5, 265, 95, 80, 20] | Top-1 Đúng: True | Top-5 Đúng: True
File: 5__M_Right_ring_finger_CR.BMP | True ID: 5 | Top 1: 5 | Top 5: [5, 79, 236, 175, 239] | Top-1 Đúng: True | Top-5 Đúng: True
File: 5__M_Right_ring_finger_Obl.BMP | True ID: 5 | Top 1: 5 | Top 5: [5, 175, 239, 236, 191] | Top-1 Đúng: True | Top-5 Đúng: True
File: 5__M_Right_ring_finger_Zcut.BMP | True ID: 5 | Top 1: 229 | Top 5: [229, 265, 159, 2, 284] | Top-1 Đúng: False | Top-5 Đúng: False
File: 5__M_Right_thumb_finger_CR.BMP | True ID: 5 | Top 1: 5 | Top 5: [5, 5, 115, 5, 194] | Top-1 Đúng: True | Top-5 Đúng: True
File: 5__M_Right_thumb_finger_Obl.BMP | True ID: 5 | Top 1: 260 | Top 5: [260, 56, 186, 243, 300] | Top-1 Đúng: False | Top-5 Đúng: False
File: 5__M_Right_thumb_finger_Zcut.BMP | True ID: 5 | Top 1: 5 | Top 5: [5, 5, 121, 103, 5] | Top-1 Đúng: True | Top-5 Đúng: True
File: 6__M_Left_index_finger_CR.BMP | True ID: 6 | Top 1: 6 | Top 5: [6, 185, 221, 61, 237] | Top-1 Đúng: True | Top-5 Đúng: True
File: 6__M_Left_index_finger_Obl.BMP | True ID: 6 | Top 1: 6 | Top 5: [6, 185, 221, 262, 237] | Top-1 Đúng: True | Top-5 Đúng: True
File: 6__M_Left_index_finger_Zcut.BMP | True ID: 6 | Top 1: 214 | Top 5: [214, 221, 183, 84, 117] | Top-1 Đúng: False | Top-5 Đúng: False
File: 6__M_Left_little_finger_CR.BMP | True ID: 6 | Top 1: 6 | Top 5: [6, 60, 177, 200, 90] | Top-1 Đúng: True | Top-5 Đúng: True
File: 6__M_Left_little_finger_Obl.BMP | True ID: 6 | Top 1: 163 | Top 5: [163, 110, 292, 297, 164] | Top-1 Đúng: False | Top-5 Đúng: False
File: 6__M_Left_little_finger_Zcut.BMP | True ID: 6 | Top 1: 20 | Top 5: [20, 293, 60, 109, 90] | Top-1 Đúng: False | Top-5 Đúng: False
File: 6__M_Left_middle_finger_CR.BMP | True ID: 6 | Top 1: 6 | Top 5: [6, 194, 54, 212, 169] | Top-1 Đúng: True | Top-5 Đúng: True
File: 6__M_Left_middle_finger_Obl.BMP | True ID: 6 | Top 1: 28 | Top 5: [28, 199, 298, 100, 205] | Top-1 Đúng: False | Top-5 Đúng: False
File: 6__M_Left_middle_finger_Zcut.BMP | True ID: 6 | Top 1: 6 | Top 5: [6, 287, 169, 109, 52] | Top-1 Đúng: True | Top-5 Đúng: True
File: 6__M_Left_ring_finger_CR.BMP | True ID: 6 | Top 1: 6 | Top 5: [6, 259, 300, 36, 32] | Top-1 Đúng: True | Top-5 Đúng: True
File: 6__M_Left_ring_finger_Obl.BMP | True ID: 6 | Top 1: 6 | Top 5: [6, 300, 36, 259, 32] | Top-1 Đúng: True | Top-5 Đúng: True
File: 6__M_Left_ring_finger_Zcut.BMP | True ID: 6 | Top 1: 6 | Top 5: [6, 300, 36, 13, 259] | Top-1 Đúng: True | Top-5 Đúng: True
File: 6__M_Left_thumb_finger_CR.BMP | True ID: 6 | Top 1: 6 | Top 5: [6, 88, 23, 160, 138] | Top-1 Đúng: True | Top-5 Đúng: True
File: 6__M_Left_thumb_finger_Obl.BMP | True ID: 6 | Top 1: 281 | Top 5: [281, 73, 65, 13, 95] | Top-1 Đúng: False | Top-5 Đúng: False
File: 6__M_Left_thumb_finger_Zcut.BMP | True ID: 6 | Top 1: 6 | Top 5: [6, 88, 23, 160, 138] | Top-1 Đúng: True | Top-5 Đúng: True
File: 6__M_Right_index_finger_CR.BMP | True ID: 6 | Top 1: 178 | Top 5: [178, 45, 109, 211, 276] | Top-1 Đúng: False | Top-5 Đúng: False
File: 6__M_Right_index_finger_Obl.BMP | True ID: 6 | Top 1: 93 | Top 5: [93, 160, 185, 101, 27] | Top-1 Đúng: False | Top-5 Đúng: False
File: 6__M_Right_index_finger_Zcut.BMP | True ID: 6 | Top 1: 178 | Top 5: [178, 45, 109, 211, 276] | Top-1 Đúng: False | Top-5 Đúng: False
File: 6__M_Right_little_finger_CR.BMP | True ID: 6 | Top 1: 6 | Top 5: [6, 114, 92, 210, 202] | Top-1 Đúng: True | Top-5 Đúng: True
File: 6__M_Right_little_finger_Obl.BMP | True ID: 6 | Top 1: 12 | Top 5: [12, 69, 31, 10, 3] | Top-1 Đúng: False | Top-5 Đúng: False
File: 6__M_Right_little_finger_Zcut.BMP | True ID: 6 | Top 1: 6 | Top 5: [6, 114, 92, 210, 210] | Top-1 Đúng: True | Top-5 Đúng: True
File: 6__M_Right_middle_finger_CR.BMP | True ID: 6 | Top 1: 6 | Top 5: [6, 181, 236, 280, 210] | Top-1 Đúng: True | Top-5 Đúng: True
File: 6__M_Right_middle_finger_Obl.BMP | True ID: 6 | Top 1: 287 | Top 5: [287, 10, 72, 187, 72] | Top-1 Đúng: False | Top-5 Đúng: False
File: 6__M_Right_middle_finger_Zcut.BMP | True ID: 6 | Top 1: 6 | Top 5: [6, 181, 280, 253, 236] | Top-1 Đúng: True | Top-5 Đúng: True
File: 6__M_Right_ring_finger_CR.BMP | True ID: 6 | Top 1: 112 | Top 5: [112, 126, 143, 250, 299] | Top-1 Đúng: False | Top-5 Đúng: False
File: 6__M_Right_ring_finger_Obl.BMP | True ID: 6 | Top 1: 6 | Top 5: [6, 221, 111, 19, 249] | Top-1 Đúng: True | Top-5 Đúng: True
File: 6__M_Right_ring_finger_Zcut.BMP | True ID: 6 | Top 1: 115 | Top 5: [115, 32, 141, 93, 27] | Top-1 Đúng: False | Top-5 Đúng: False
File: 6__M_Right_thumb_finger_CR.BMP | True ID: 6 | Top 1: 21 | Top 5: [21, 290, 190, 87, 280] | Top-1 Đúng: False | Top-5 Đúng: False
File: 6__M_Right_thumb_finger_Obl.BMP | True ID: 6 | Top 1: 6 | Top 5: [6, 89, 90, 98, 206] | Top-1 Đúng: True | Top-5 Đúng: True
File: 6__M_Right_thumb_finger_Zcut.BMP | True ID: 6 | Top 1: 21 | Top 5: [21, 290, 190, 87, 167] | Top-1 Đúng: False | Top-5 Đúng: False
File: 7__M_Left_index_finger_CR.BMP | True ID: 7 | Top 1: 7 | Top 5: [7, 87, 95, 187, 218] | Top-1 Đúng: True | Top-5 Đúng: True
File: 7__M_Left_index_finger_Obl.BMP | True ID: 7 | Top 1: 7 | Top 5: [7, 87, 187, 95, 218] | Top-1 Đúng: True | Top-5 Đúng: True
File: 7__M_Left_index_finger_Zcut.BMP | True ID: 7 | Top 1: 7 | Top 5: [7, 87, 187, 95, 218] | Top-1 Đúng: True | Top-5 Đúng: True
File: 7__M_Left_little_finger_CR.BMP | True ID: 7 | Top 1: 7 | Top 5: [7, 164, 92, 13, 7] | Top-1 Đúng: True | Top-5 Đúng: True
File: 7__M_Left_little_finger_Obl.BMP | True ID: 7 | Top 1: 7 | Top 5: [7, 168, 118, 61, 164] | Top-1 Đúng: True | Top-5 Đúng: True
File: 7__M_Left_little_finger_Zcut.BMP | True ID: 7 | Top 1: 164 | Top 5: [164, 7, 7, 168, 92] | Top-1 Đúng: False | Top-5 Đúng: True
File: 7__M_Left_middle_finger_CR.BMP | True ID: 7 | Top 1: 7 | Top 5: [7, 168, 61, 22, 289] | Top-1 Đúng: True | Top-5 Đúng: True
File: 7__M_Left_middle_finger_Obl.BMP | True ID: 7 | Top 1: 7 | Top 5: [7, 168, 289, 214, 7] | Top-1 Đúng: True | Top-5 Đúng: True
File: 7__M_Left_middle_finger_Zcut.BMP | True ID: 7 | Top 1: 7 | Top 5: [7, 168, 289, 22, 61] | Top-1 Đúng: True | Top-5 Đúng: True
File: 7__M_Left_ring_finger_CR.BMP | True ID: 7 | Top 1: 155 | Top 5: [155, 246, 164, 237, 70] | Top-1 Đúng: False | Top-5 Đúng: False
File: 7__M_Left_ring_finger_Obl.BMP | True ID: 7 | Top 1: 7 | Top 5: [7, 203, 105, 277, 196] | Top-1 Đúng: True | Top-5 Đúng: True
File: 7__M_Left_ring_finger_Zcut.BMP | True ID: 7 | Top 1: 7 | Top 5: [7, 203, 174, 105, 277] | Top-1 Đúng: True | Top-5 Đúng: True
File: 7__M_Left_thumb_finger_CR.BMP | True ID: 7 | Top 1: 214 | Top 5: [214, 252, 133, 167, 86] | Top-1 Đúng: False | Top-5 Đúng: False
File: 7__M_Left_thumb_finger_Obl.BMP | True ID: 7 | Top 1: 252 | Top 5: [252, 214, 86, 167, 133] | Top-1 Đúng: False | Top-5 Đúng: False
File: 7__M_Left_thumb_finger_Zcut.BMP | True ID: 7 | Top 1: 7 | Top 5: [7, 86, 300, 111, 231] | Top-1 Đúng: True | Top-5 Đúng: True
File: 7__M_Right_index_finger_CR.BMP | True ID: 7 | Top 1: 56 | Top 5: [56, 84, 46, 54, 132] | Top-1 Đúng: False | Top-5 Đúng: False
File: 7__M_Right_index_finger_Zcut.BMP | True ID: 7 | Top 1: 7 | Top 5: [7, 66, 214, 239, 63] | Top-1 Đúng: True | Top-5 Đúng: True
File: 7__M_Right_little_finger_CR.BMP | True ID: 7 | Top 1: 150 | Top 5: [150, 56, 113, 278, 179] | Top-1 Đúng: False | Top-5 Đúng: False
File: 7__M_Right_little_finger_Obl.BMP | True ID: 7 | Top 1: 7 | Top 5: [7, 95, 218, 47, 106] | Top-1 Đúng: True | Top-5 Đúng: True
File: 7__M_Right_little_finger_Zcut.BMP | True ID: 7 | Top 1: 7 | Top 5: [7, 218, 95, 47, 279] | Top-1 Đúng: True | Top-5 Đúng: True
File: 7__M_Right_middle_finger_CR.BMP | True ID: 7 | Top 1: 244 | Top 5: [244, 209, 123, 104, 52] | Top-1 Đúng: False | Top-5 Đúng: False
File: 7__M_Right_middle_finger_Obl.BMP | True ID: 7 | Top 1: 244 | Top 5: [244, 209, 123, 51, 52] | Top-1 Đúng: False | Top-5 Đúng: False
File: 7__M_Right_middle_finger_Zcut.BMP | True ID: 7 | Top 1: 244 | Top 5: [244, 209, 123, 52, 104] | Top-1 Đúng: False | Top-5 Đúng: False
File: 7__M_Right_ring_finger_CR.BMP | True ID: 7 | Top 1: 7 | Top 5: [7, 185, 281, 23, 40] | Top-1 Đúng: True | Top-5 Đúng: True
File: 7__M_Right_ring_finger_Obl.BMP | True ID: 7 | Top 1: 7 | Top 5: [7, 23, 281, 185, 40] | Top-1 Đúng: True | Top-5 Đúng: True
File: 7__M_Right_ring_finger_Zcut.BMP | True ID: 7 | Top 1: 7 | Top 5: [7, 23, 281, 185, 40] | Top-1 Đúng: True | Top-5 Đúng: True
File: 7__M_Right_thumb_finger_CR.BMP | True ID: 7 | Top 1: 274 | Top 5: [274, 86, 121, 115, 134] | Top-1 Đúng: False | Top-5 Đúng: False
File: 7__M_Right_thumb_finger_Obl.BMP | True ID: 7 | Top 1: 7 | Top 5: [7, 69, 276, 191, 34] | Top-1 Đúng: True | Top-5 Đúng: True
File: 7__M_Right_thumb_finger_Zcut.BMP | True ID: 7 | Top 1: 274 | Top 5: [274, 86, 115, 121, 134] | Top-1 Đúng: False | Top-5 Đúng: False
File: 8__M_Left_index_finger_CR.BMP | True ID: 8 | Top 1: 40 | Top 5: [40, 265, 129, 178, 60] | Top-1 Đúng: False | Top-5 Đúng: False
File: 8__M_Left_index_finger_Obl.BMP | True ID: 8 | Top 1: 40 | Top 5: [40, 265, 129, 178, 60] | Top-1 Đúng: False | Top-5 Đúng: False
File: 8__M_Left_index_finger_Zcut.BMP | True ID: 8 | Top 1: 40 | Top 5: [40, 265, 129, 178, 60] | Top-1 Đúng: False | Top-5 Đúng: False
File: 8__M_Left_little_finger_CR.BMP | True ID: 8 | Top 1: 8 | Top 5: [8, 199, 49, 185, 21] | Top-1 Đúng: True | Top-5 Đúng: True
File: 8__M_Left_little_finger_Obl.BMP | True ID: 8 | Top 1: 34 | Top 5: [34, 152, 49, 2, 191] | Top-1 Đúng: False | Top-5 Đúng: False
File: 8__M_Left_little_finger_Zcut.BMP | True ID: 8 | Top 1: 8 | Top 5: [8, 199, 49, 185, 21] | Top-1 Đúng: True | Top-5 Đúng: True
File: 8__M_Left_middle_finger_CR.BMP | True ID: 8 | Top 1: 25 | Top 5: [25, 152, 13, 131, 119] | Top-1 Đúng: False | Top-5 Đúng: False
File: 8__M_Left_middle_finger_Obl.BMP | True ID: 8 | Top 1: 208 | Top 5: [208, 145, 77, 75, 272] | Top-1 Đúng: False | Top-5 Đúng: False
File: 8__M_Left_middle_finger_Zcut.BMP | True ID: 8 | Top 1: 8 | Top 5: [8, 97, 227, 150, 140] | Top-1 Đúng: True | Top-5 Đúng: True
File: 8__M_Left_ring_finger_CR.BMP | True ID: 8 | Top 1: 8 | Top 5: [8, 42, 239, 261, 73] | Top-1 Đúng: True | Top-5 Đúng: True
File: 8__M_Left_ring_finger_Obl.BMP | True ID: 8 | Top 1: 8 | Top 5: [8, 73, 42, 191, 261] | Top-1 Đúng: True | Top-5 Đúng: True
File: 8__M_Left_ring_finger_Zcut.BMP | True ID: 8 | Top 1: 8 | Top 5: [8, 42, 261, 239, 55] | Top-1 Đúng: True | Top-5 Đúng: True
File: 8__M_Left_thumb_finger_CR.BMP | True ID: 8 | Top 1: 57 | Top 5: [57, 272, 171, 275, 288] | Top-1 Đúng: False | Top-5 Đúng: False
File: 8__M_Left_thumb_finger_Obl.BMP | True ID: 8 | Top 1: 57 | Top 5: [57, 171, 98, 272, 274] | Top-1 Đúng: False | Top-5 Đúng: False
File: 8__M_Left_thumb_finger_Zcut.BMP | True ID: 8 | Top 1: 57 | Top 5: [57, 171, 272, 288, 275] | Top-1 Đúng: False | Top-5 Đúng: False
File: 8__M_Right_index_finger_CR.BMP | True ID: 8 | Top 1: 61 | Top 5: [61, 36, 118, 247, 276] | Top-1 Đúng: False | Top-5 Đúng: False
File: 8__M_Right_index_finger_Obl.BMP | True ID: 8 | Top 1: 168 | Top 5: [168, 138, 122, 164, 162] | Top-1 Đúng: False | Top-5 Đúng: False
File: 8__M_Right_index_finger_Zcut.BMP | True ID: 8 | Top 1: 8 | Top 5: [8, 40, 227, 31, 290] | Top-1 Đúng: True | Top-5 Đúng: True
File: 8__M_Right_little_finger_CR.BMP | True ID: 8 | Top 1: 8 | Top 5: [8, 123, 116, 32, 102] | Top-1 Đúng: True | Top-5 Đúng: True
File: 8__M_Right_little_finger_Obl.BMP | True ID: 8 | Top 1: 8 | Top 5: [8, 123, 116, 102, 284] | Top-1 Đúng: True | Top-5 Đúng: True
File: 8__M_Right_little_finger_Zcut.BMP | True ID: 8 | Top 1: 8 | Top 5: [8, 123, 116, 32, 102] | Top-1 Đúng: True | Top-5 Đúng: True
File: 8__M_Right_middle_finger_CR.BMP | True ID: 8 | Top 1: 8 | Top 5: [8, 67, 146, 74, 87] | Top-1 Đúng: True | Top-5 Đúng: True
File: 8__M_Right_middle_finger_Obl.BMP | True ID: 8 | Top 1: 82 | Top 5: [82, 14, 8, 291, 14] | Top-1 Đúng: False | Top-5 Đúng: True
File: 8__M_Right_middle_finger_Zcut.BMP | True ID: 8 | Top 1: 8 | Top 5: [8, 67, 146, 74, 151] | Top-1 Đúng: True | Top-5 Đúng: True
File: 8__M_Right_ring_finger_CR.BMP | True ID: 8 | Top 1: 8 | Top 5: [8, 251, 82, 245, 16] | Top-1 Đúng: True | Top-5 Đúng: True
File: 8__M_Right_ring_finger_Obl.BMP | True ID: 8 | Top 1: 75 | Top 5: [75, 248, 293, 208, 237] | Top-1 Đúng: False | Top-5 Đúng: False
File: 8__M_Right_ring_finger_Zcut.BMP | True ID: 8 | Top 1: 8 | Top 5: [8, 251, 245, 82, 16] | Top-1 Đúng: True | Top-5 Đúng: True
File: 8__M_Right_thumb_finger_CR.BMP | True ID: 8 | Top 1: 8 | Top 5: [8, 227, 79, 222, 36] | Top-1 Đúng: True | Top-5 Đúng: True
File: 8__M_Right_thumb_finger_Obl.BMP | True ID: 8 | Top 1: 8 | Top 5: [8, 227, 79, 222, 166] | Top-1 Đúng: True | Top-5 Đúng: True
File: 8__M_Right_thumb_finger_Zcut.BMP | True ID: 8 | Top 1: 8 | Top 5: [8, 227, 222, 79, 36] | Top-1 Đúng: True | Top-5 Đúng: True
File: 9__M_Left_index_finger_CR.BMP | True ID: 9 | Top 1: 56 | Top 5: [56, 84, 176, 11, 208] | Top-1 Đúng: False | Top-5 Đúng: False
File: 9__M_Left_index_finger_Obl.BMP | True ID: 9 | Top 1: 9 | Top 5: [9, 9, 9, 147, 21] | Top-1 Đúng: True | Top-5 Đúng: True
File: 9__M_Left_index_finger_Zcut.BMP | True ID: 9 | Top 1: 9 | Top 5: [9, 9, 9, 147, 21] | Top-1 Đúng: True | Top-5 Đúng: True
File: 9__M_Left_little_finger_CR.BMP | True ID: 9 | Top 1: 9 | Top 5: [9, 135, 97, 298, 49] | Top-1 Đúng: True | Top-5 Đúng: True
File: 9__M_Left_little_finger_Obl.BMP | True ID: 9 | Top 1: 9 | Top 5: [9, 97, 298, 135, 163] | Top-1 Đúng: True | Top-5 Đúng: True
File: 9__M_Left_little_finger_Zcut.BMP | True ID: 9 | Top 1: 9 | Top 5: [9, 97, 135, 298, 163] | Top-1 Đúng: True | Top-5 Đúng: True
File: 9__M_Left_middle_finger_CR.BMP | True ID: 9 | Top 1: 9 | Top 5: [9, 256, 179, 145, 184] | Top-1 Đúng: True | Top-5 Đúng: True
File: 9__M_Left_middle_finger_Obl.BMP | True ID: 9 | Top 1: 109 | Top 5: [109, 291, 113, 177, 74] | Top-1 Đúng: False | Top-5 Đúng: False
File: 9__M_Left_middle_finger_Zcut.BMP | True ID: 9 | Top 1: 9 | Top 5: [9, 256, 179, 184, 145] | Top-1 Đúng: True | Top-5 Đúng: True
File: 9__M_Left_ring_finger_CR.BMP | True ID: 9 | Top 1: 9 | Top 5: [9, 177, 33, 144, 22] | Top-1 Đúng: True | Top-5 Đúng: True
File: 9__M_Left_ring_finger_Obl.BMP | True ID: 9 | Top 1: 9 | Top 5: [9, 177, 65, 33, 144] | Top-1 Đúng: True | Top-5 Đúng: True
File: 9__M_Left_ring_finger_Zcut.BMP | True ID: 9 | Top 1: 9 | Top 5: [9, 177, 65, 33, 144] | Top-1 Đúng: True | Top-5 Đúng: True
File: 9__M_Left_thumb_finger_CR.BMP | True ID: 9 | Top 1: 9 | Top 5: [9, 217, 162, 56, 209] | Top-1 Đúng: True | Top-5 Đúng: True
File: 9__M_Left_thumb_finger_Obl.BMP | True ID: 9 | Top 1: 9 | Top 5: [9, 211, 217, 56, 211] | Top-1 Đúng: True | Top-5 Đúng: True
File: 9__M_Left_thumb_finger_Zcut.BMP | True ID: 9 | Top 1: 9 | Top 5: [9, 217, 209, 56, 162] | Top-1 Đúng: True | Top-5 Đúng: True
File: 9__M_Right_index_finger_CR.BMP | True ID: 9 | Top 1: 9 | Top 5: [9, 106, 296, 280, 38] | Top-1 Đúng: True | Top-5 Đúng: True
File: 9__M_Right_index_finger_Obl.BMP | True ID: 9 | Top 1: 9 | Top 5: [9, 106, 38, 280, 296] | Top-1 Đúng: True | Top-5 Đúng: True
File: 9__M_Right_index_finger_Zcut.BMP | True ID: 9 | Top 1: 9 | Top 5: [9, 106, 296, 280, 38] | Top-1 Đúng: True | Top-5 Đúng: True
File: 9__M_Right_little_finger_CR.BMP | True ID: 9 | Top 1: 88 | Top 5: [88, 286, 138, 25, 137] | Top-1 Đúng: False | Top-5 Đúng: False
File: 9__M_Right_little_finger_Obl.BMP | True ID: 9 | Top 1: 9 | Top 5: [9, 135, 97, 49, 298] | Top-1 Đúng: True | Top-5 Đúng: True
File: 9__M_Right_little_finger_Zcut.BMP | True ID: 9 | Top 1: 9 | Top 5: [9, 15, 160, 169, 142] | Top-1 Đúng: True | Top-5 Đúng: True
File: 9__M_Right_middle_finger_CR.BMP | True ID: 9 | Top 1: 163 | Top 5: [163, 162, 292, 123, 271] | Top-1 Đúng: False | Top-5 Đúng: False
File: 9__M_Right_middle_finger_Obl.BMP | True ID: 9 | Top 1: 163 | Top 5: [163, 292, 162, 271, 123] | Top-1 Đúng: False | Top-5 Đúng: False
